ID, created_at, vehicle, latitude, longitude, 52.509312, 13.498380
"87910259-b804-47fd-be05-b7a1e69e9b51","2021-12-15T06:44:48Z","escooter",52.510296,13.499291, 52.509312, 13.498380
"77c8e3a7-e96d-4bf7-b9f0-f4b1f1fa6351","2021-12-15T06:46:40Z","escooter",52.510038,13.498002, 52.509312, 13.498380
"a4afaea3-2a63-4548-aa19-07bd63b0dd65","2021-12-15T06:49:17Z","escooter",52.509937,13.498068, 52.509312, 13.498380
"552e17a5-2eea-4011-ba9f-494dd45e7af1","2021-12-15T06:48:36Z","escooter",52.510325,13.499315, 52.510622, 13.498380
"b6021e22-8aa5-4c25-89dd-4272a0509545","2021-12-15T06:48:37Z","escooter",52.508899,13.497476, 52.508002, 13.496743
"cc60a5f7-eedf-40f5-adfc-0326b4272b66","2021-12-15T06:48:45Z","escooter",52.510236,13.499291, 52.509312, 13.498380
"71bbaa4a-0a28-4295-8f35-74981cc057e8","2021-12-15T06:41:03Z","escooter",52.510193,13.499248, 52.509312, 13.498380
"595449dc-59b8-400c-9d8c-ae03cab9163b","2021-12-15T06:44:23Z","escooter",52.510323,13.499729, 52.510622, 13.500017
"b6021e22-8aa5-4c25-89dd-4272a0509545","2021-12-15T07:38:20Z","escooter",52.508899,13.497476, 52.508002, 13.496743
"87910259-b804-47fd-be05-b7a1e69e9b51","2021-12-15T07:36:43Z","escooter",52.510296,13.499291, 52.509312, 13.498380
"71bbaa4a-0a28-4295-8f35-74981cc057e8","2021-12-15T07:31:06Z","escooter",52.510193,13.499248, 52.509312, 13.498380
"595449dc-59b8-400c-9d8c-ae03cab9163b","2021-12-15T07:34:26Z","escooter",52.510323,13.499729, 52.510622, 13.500017
"cc60a5f7-eedf-40f5-adfc-0326b4272b66","2021-12-15T07:38:48Z","escooter",52.510235,13.499295, 52.509312, 13.498380
"552e17a5-2eea-4011-ba9f-494dd45e7af1","2021-12-15T07:38:39Z","escooter",52.510325,13.499315, 52.510622, 13.498380
"77c8e3a7-e96d-4bf7-b9f0-f4b1f1fa6351","2021-12-15T07:30:58Z","escooter",52.510038,13.498002, 52.509312, 13.498380
"a4afaea3-2a63-4548-aa19-07bd63b0dd65","2021-12-15T07:39:20Z","escooter",52.509937,13.498068, 52.509312, 13.498380
"71bbaa4a-0a28-4295-8f35-74981cc057e8","2021-12-15T08:41:10Z","escooter",52.510193,13.499248, 52.509312, 13.498380
"cc60a5f7-eedf-40f5-adfc-0326b4272b66","2021-12-15T08:38:52Z","escooter",52.510235,13.499295, 52.509312, 13.498380
"595449dc-59b8-400c-9d8c-ae03cab9163b","2021-12-15T08:44:30Z","escooter",52.510323,13.499729, 52.510622, 13.500017
"87910259-b804-47fd-be05-b7a1e69e9b51","2021-12-15T08:44:55Z","escooter",52.510296,13.499291, 52.509312, 13.498380
"77c8e3a7-e96d-4bf7-b9f0-f4b1f1fa6351","2021-12-15T08:41:02Z","escooter",52.510038,13.498002, 52.509312, 13.498380
"b6021e22-8aa5-4c25-89dd-4272a0509545","2021-12-15T08:38:24Z","escooter",52.508899,13.497476, 52.508002, 13.496743
"a4afaea3-2a63-4548-aa19-07bd63b0dd65","2021-12-15T08:39:24Z","escooter",52.509937,13.498068, 52.509312, 13.498380
"552e17a5-2eea-4011-ba9f-494dd45e7af1","2021-12-15T08:38:42Z","escooter",52.510325,13.499315, 52.510622, 13.498380
"71bbaa4a-0a28-4295-8f35-74981cc057e8","2021-12-15T09:41:14Z","escooter",52.510193,13.499248, 52.509312, 13.498380
"87910259-b804-47fd-be05-b7a1e69e9b51","2021-12-15T09:34:58Z","escooter",52.510296,13.499291, 52.509312, 13.498380
"552e17a5-2eea-4011-ba9f-494dd45e7af1","2021-12-15T09:38:46Z","escooter",52.510325,13.499315, 52.510622, 13.498380
"cc60a5f7-eedf-40f5-adfc-0326b4272b66","2021-12-15T09:38:55Z","escooter",52.510235,13.499295, 52.509312, 13.498380
"77c8e3a7-e96d-4bf7-b9f0-f4b1f1fa6351","2021-12-15T09:41:06Z","escooter",52.510038,13.498002, 52.509312, 13.498380
"b6021e22-8aa5-4c25-89dd-4272a0509545","2021-12-15T09:40:37Z","escooter",52.508899,13.497476, 52.508002, 13.496743
"595449dc-59b8-400c-9d8c-ae03cab9163b","2021-12-15T09:34:33Z","escooter",52.510323,13.499729, 52.510622, 13.500017
"a4afaea3-2a63-4548-aa19-07bd63b0dd65","2021-12-15T09:39:28Z","escooter",52.509937,13.498068, 52.509312, 13.498380
"595449dc-59b8-400c-9d8c-ae03cab9163b","2021-12-15T15:44:55Z","escooter",52.510323,13.499729, 52.510622, 13.500017
"552e17a5-2eea-4011-ba9f-494dd45e7af1","2021-12-15T15:39:08Z","escooter",52.510325,13.499315, 52.510622, 13.498380
"cc60a5f7-eedf-40f5-adfc-0326b4272b66","2021-12-15T15:39:17Z","escooter",52.510235,13.499295, 52.509312, 13.498380
"71bbaa4a-0a28-4295-8f35-74981cc057e8","2021-12-15T15:41:36Z","escooter",52.510193,13.499248, 52.509312, 13.498380
"87910259-b804-47fd-be05-b7a1e69e9b51","2021-12-15T15:45:21Z","escooter",52.510296,13.499291, 52.509312, 13.498380
"0a54af96-22c8-457e-96ab-13acc45cc80b","2021-12-15T15:43:57Z","escooter",52.5092,13.497708, 52.509312, 13.496743
"71bbaa4a-0a28-4295-8f35-74981cc057e8","2021-12-15T17:41:43Z","escooter",52.510193,13.499248, 52.509312, 13.498380
"552e17a5-2eea-4011-ba9f-494dd45e7af1","2021-12-15T17:39:15Z","escooter",52.510325,13.499315, 52.510622, 13.498380
"595449dc-59b8-400c-9d8c-ae03cab9163b","2021-12-15T17:45:02Z","escooter",52.510323,13.499729, 52.510622, 13.500017
"0a54af96-22c8-457e-96ab-13acc45cc80b","2021-12-15T17:44:05Z","escooter",52.509195,13.49769, 52.509312, 13.496743
"87910259-b804-47fd-be05-b7a1e69e9b51","2021-12-15T17:45:28Z","escooter",52.510296,13.499291, 52.509312, 13.498380
"cc60a5f7-eedf-40f5-adfc-0326b4272b66","2021-12-15T17:39:24Z","escooter",52.510235,13.499295, 52.509312, 13.498380
"552e17a5-2eea-4011-ba9f-494dd45e7af1","2021-12-15T18:39:19Z","escooter",52.510325,13.499315, 52.510622, 13.498380
"595449dc-59b8-400c-9d8c-ae03cab9163b","2021-12-15T18:45:06Z","escooter",52.510323,13.499729, 52.510622, 13.500017
"cc60a5f7-eedf-40f5-adfc-0326b4272b66","2021-12-15T18:39:27Z","escooter",52.510235,13.499295, 52.509312, 13.498380
"71bbaa4a-0a28-4295-8f35-74981cc057e8","2021-12-15T18:41:46Z","escooter",52.510193,13.499248, 52.509312, 13.498380
"87910259-b804-47fd-be05-b7a1e69e9b51","2021-12-15T18:45:32Z","escooter",52.510296,13.499291, 52.509312, 13.498380
"fae6e5a8-2a99-444b-9a65-470109b5a911","2021-12-15T18:46:43Z","escooter",52.51034,13.499251, 52.510622, 13.498380
"0a54af96-22c8-457e-96ab-13acc45cc80b","2021-12-15T18:48:06Z","escooter",52.509195,13.49769, 52.509312, 13.496743
